name,microseconds
8_14,208.352000
8_14_null_2,182.199000
8_14_null_10,216.559000
8_14_null_100,211.725000
2_8,208.593000
8_14,208.392000
8_14_null_2,182.222000
8_14_null_10,216.568000
8_14_null_100,211.740000
2_8,208.558000
8_14,208.442000
8_14_null_2,182.066000
8_14_null_10,216.536000
8_14_null_100,211.865000
2_8,208.470000
8_14,208.518000
8_14_null_2,182.056000
8_14_null_10,216.668000
8_14_null_100,211.817000
2_8,208.713000
8_14,208.494000
8_14_null_2,182.041000
8_14_null_10,216.551000
8_14_null_100,211.688000
2_8,208.581000
8_14,208.961000
8_14_null_2,181.951000
8_14_null_10,216.748000
8_14_null_100,212.603000
2_8,208.431000
8_14,208.474000
8_14_null_2,182.058000
8_14_null_10,218.440000
8_14_null_100,211.641000
2_8,208.587000
8_14,208.414000
8_14_null_2,181.995000
8_14_null_10,216.702000
8_14_null_100,211.713000
2_8,208.705000
8_14,208.401000
8_14_null_2,181.954000
8_14_null_10,217.552000
8_14_null_100,211.350000
2_8,208.601000
8_14,208.410000
8_14_null_2,182.008000
8_14_null_10,216.811000
8_14_null_100,211.596000
